x,z
-8382,-3391
-8381,-3392
-8378,2471
-8377,2470
-8372,2575
-8371,2574
-8371,2575
-8370,2573
-8370,2574
-8369,2572
-8369,2573
-8363,-584
-8362,-585
-8361,-586
-8360,-587
-8359,4364
-8358,4363
-8358,5804
-8357,4362
-8357,5803
-8356,4361
-8356,5802
-8353,-4067
-8351,5667
-8350,5666
-8350,5667
-8349,5665
-8349,5666
-8348,-4062
-8348,5665
-8347,5664
-8344,-8916
-8343,-8918
-8343,-8917
-8342,-8919
-8342,-8918
-8341,-9058
-8341,-8919
-8340,-9059
-8340,-8920
-8339,-9060
-8339,9424
-8338,-9061
-8338,8610
-8338,9423
-8337,8609
-8337,9422
-8336,8608
-8336,8609
-8336,9421
-8335,8607
-8335,8608
-8334,8606
-8333,-6073
-8333,8855
-8332,-6074
-8332,8854
-8331,-6075
-8331,8853
-8330,-6076
-8330,8852
-8329,-6077
-8329,8851
-8327,8045
-8326,8044
-8325,8043
-8325,8044
-8324,5696
-8324,8042
-8324,8043
-8323,32
-8323,5695
-8323,8041
-8322,-4431
-8322,31
-8322,5694
-8321,-4432
-8321,-4431
-8321,30
-8321,31
-8321,5693
-8320,-4433
-8320,-4432
-8320,29
-8320,5692
-8319,-4434
-8319,-4433
-8318,-4435
-8313,1962
-8312,1961
-8311,1960
-8310,1959
-8309,5903
-8308,5901
-8308,5902
-8307,5900
-8307,5901
-8306,-8272
-8306,5900
-8305,-7487
-8305,5899
-8304,-7488
-8303,-7489
-8300,-8266
-8300,-6088
-8299,-6089
-8298,-6090
-8298,-6089
-8297,-6091
-8297,-6090
-8296,-6092
-8294,8603
-8293,8602
-8289,5153
-8288,5152
-8287,1077
-8287,5151
-8286,1076
-8285,1075
-8284,1074
-8283,1073
-8277,-9953
-8276,-9955
-8276,-9954
-8275,-9956
-8275,-9955
-8274,-9956
-8273,-9957
-8262,5181
-8261,5180
-8260,5179
-8260,5180
-8259,5178
-8252,294
-8251,293
-8250,292
-8250,9465
-8249,9464
-8248,9463
-8247,4861
-8247,9462
-8246,4860
-8245,4859
-8245,4860
-8244,4858
-8244,4859
-8243,4857
-8242,-9582
-8241,-9583
-8241,-4447
-8240,-9584
-8240,-4448
-8239,-9585
-8239,-4449
-8238,-9586
-8237,-5643
-8237,-5642
-8236,-5644
-8236,-5643
-8235,-5645
-8235,-5644
-8234,-5645
-8227,7280
-8226,7279
-8225,-6495
-8225,7278
-8224,-6496
-8224,7277
-8223,-6497
-8220,4502
-8219,4501
-8218,4500
-8215,-5332
-8215,9596
-8214,-5333
-8214,-483
-8214,9595
-8213,-5334
-8213,-485
-8213,-484
-8213,9594
-8212,-5335
-8212,-485
-8212,6960
-8212,9593
-8211,-486
-8211,6959
-8210,6958
-8210,6959
-8209,6957
-8209,6958
-8208,2356
-8208,6956
-8207,2355
-8206,2354
-8205,2353
-8205,6150
-8204,-6462
-8204,2352
-8204,6149
-8203,-2776
-8203,6148
-8202,-2777
-8202,2073
-8202,6147
-8201,-2778
-8201,2072
-8200,-2779
-8200,2071
-8199,2070
-8198,-6456
-8193,-5000
-8192,-4999
-8191,-4998
-8188,-2810
-8188,-2809
-8187,-2811
-8187,-2810
-8186,-2812
-8186,-2811
-8185,-2812
-8184,-2813
-8182,-7554
-8181,-7556
-8181,-7555
-8181,6846
-8181,8701
-8180,-7557
-8180,-7556
-8180,-4961
-8180,6078
-8180,6845
-8180,8702
-8179,-7557
-8179,-4962
-8179,-4961
-8179,6077
-8179,6844
-8178,-7558
-8178,-4963
-8178,-4962
-8178,6076
-8178,6843
-8177,-4964
-8177,-4963
-8176,-4965
-8175,8707
-8169,-4304
-8168,-4303
-8167,-4302
-8167,5899
-8166,5898
-8166,6813
-8165,5897
-8165,6811
-8165,6812
-8164,6811
-8163,6810
-8155,-8441
-8155,-8440
-8155,-4792
-8154,-8442
-8154,-8441
-8154,-4793
-8154,-4792
-8153,-8443
-8153,-8442
-8153,-4794
-8153,-4793
-8152,-8443
-8152,-4795
-8152,-4794
-8151,-4796
-8146,-3775
-8145,-3776
-8144,-3777
-8143,-3778
-8136,-644
-8136,8907
-8135,-646
-8135,-645
-8135,8906
-8134,-647
-8134,-646
-8134,8905
-8134,8906
-8133,-647
-8133,6558
-8133,8904
-8132,-648
-8132,6557
-8131,6556
-8130,6555
-8130,9825
-8129,9824
-8128,9823
-8127,9822
-8123,2940
-8122,2941
-8121,9641
-8120,9640
-8119,9639
-8108,-4026
-8107,-4027
-8106,-4453
-8106,-4028
-8105,-4454
-8104,-4455
-8104,-4454
-8104,922
-8103,-4456
-8103,-4455
-8103,921
-8102,-4457
-8102,-4456
-8102,920
-8101,-4458
-8098,-9440
-8098,2994
-8097,-9441
-8097,2993
-8096,-9442
-8096,2992
-8095,2991
-8094,2990
-8094,3526
-8093,3525
-8092,3524
-8091,3523
-8090,3522
-8087,-5829
-8086,-5830
-8085,-5831
-8084,9413
-8083,9414
-8077,950
-8076,949
-8075,948
-8074,-8217
-8074,-8216
-8074,947
-8073,-8218
-8073,-8217
-8072,-8218
-8070,527
-8069,526
-8068,525
-8068,526
-8067,524
-8067,525
-8066,523
-8066,524
-8065,-2351
-8065,-2350
-8065,522
-8064,-2352
-8064,-2351
-8063,-2353
-8063,-2352
-8062,-4460
-8062,-2353
-8061,-4461
-8061,-2354
-8060,-4462
-8059,4424
-8058,4423
-8057,4422
-8056,4421
-8051,-849
-8050,-850
-8049,-7807
-8049,-851
-8048,-9607
-8048,-7808
-8047,-9606
-8047,-7809
-8047,6500
-8046,-9605
-8046,6498
-8046,6499
-8045,1750
-8045,6498
-8044,1749
-8044,6497
-8043,1748
-8042,1747
-8030,-2219
-8029,-2220
-8028,-2221
-8027,-9464
-8027,-2222
-8027,9833
-8026,-9465
-8026,9832
-8025,-9466
-8025,9831
-8024,-9467
-8024,9830
-8023,9829
-8016,2450
-8015,2449
-8014,2448
-8006,-6899
-8005,-6900
-8004,-6901
-8004,-1137
-8003,-6902
-8003,-1138
-8002,-1139
-8001,-1140
-7999,-8236
-7998,-8237
-7997,-8238
-7996,-8239
-7994,6170
-7993,6168
-7993,6169
-7992,6167
-7992,6168
-7991,6167
-7990,5741
-7990,6166
-7989,-1102
-7989,5740
-7988,-1101
-7988,5739
-7987,5738
-7985,8867
-7984,8866
-7983,8865
-7982,-7930
-7982,-826
-7982,8864
-7981,-7931
-7981,-827
-7981,8863
-7980,-7932
-7980,-828
-7979,-7933
-7979,-829
-7979,9111
-7978,-7934
-7978,-830
-7978,9110
-7977,9109
-7972,5039
-7971,5038
-7970,5037
-7969,5036
-7968,-4701
-7967,-4702
-7966,-4703
-7965,-4704
-7964,-761
-7963,-762
-7962,-763
-7961,-4816
-7961,-764
-7961,1065
-7960,-4815
-7960,778
-7960,1064
-7960,8796
-7959,777
-7959,1063
-7959,8795
-7958,776
-7958,8508
-7958,8794
-7957,-5507
-7957,8507
-7957,8793
-7956,-5508
-7956,8506
-7956,8792
-7955,-5509
-7951,3910
-7950,3908
-7950,3909
-7949,3907
-7949,3908
-7948,-4777
-7948,3906
-7948,3907
-7947,-4778
-7947,3906
-7946,-4779
-7946,-4778
-7946,3905
-7945,-4780
-7944,-4245
-7944,-310
-7943,-4246
-7943,-311
-7943,2571
-7942,-4247
-7942,-312
-7942,2570
-7941,-4248
-7941,2569
-7938,-8750
-7937,-8751
-7936,-8752
-7936,-8751
-7935,-8753
-7935,-8752
-7934,-8754
-7931,2942
-7931,3160
-7930,2943
-7930,3159
-7929,3158
-7928,1051
-7928,3157
-7927,1050
-7926,1049
-7925,1048
-7924,1296
-7923,1295
-7922,-7103
-7922,1294
-7921,-7104
-7921,1293
-7920,-7105
-7920,-5516
-7920,1292
-7919,-7106
-7919,-5517
-7918,-6571
-7918,-5518
-7917,-6572
-7917,-5519
-7916,-6573
-7916,-5520
-7915,-6574
-7914,3512
-7913,3511
-7912,3510
-7907,7551
-7906,-4015
-7906,7550
-7905,-4016
-7905,7549
-7904,-4017
-7903,-4018
-7897,-1798
-7896,-1799
-7896,4492
-7895,-1800
-7895,4491
-7894,-1801
-7894,4490
-7894,8813
-7893,4489
-7893,8812
-7892,4488
-7892,8811
-7891,8810
-7890,-6544
-7890,5890
-7889,-6545
-7889,5889
-7888,-6546
-7888,5888
-7887,5887
-7886,5886
-7885,-2651
-7884,-9886
-7884,-2652
-7884,-2651
-7884,13
-7883,-2653
-7883,-2652
-7883,14
-7882,-2654
-7881,-6580
-7880,-6582
-7880,-6581
-7880,7580
-7879,-6583
-7879,-6582
-7879,7579
-7878,-9880
-7878,-6584
-7878,-6583
-7878,7578
-7877,-6584
-7877,-3315
-7877,-3314
-7877,7577
-7876,-6585
-7876,-3316
-7876,-3315
-7876,7576
-7875,-3317
-7875,-3316
-7874,-3317
-7866,-4406
-7865,-4407
-7865,-1285
-7864,-4408
-7864,-1286
-7863,-4409
-7863,-1287
-7862,-4410
-7862,-1288
-7861,-1289
-7857,-1709
-7856,-1710
-7855,-1711
-7855,-1710
-7854,-1712
-7854,-1711
-7853,-1713
-7844,5216
-7843,5215
-7842,5214
-7841,5213
-7840,5212
-7836,-8714
-7834,6859
-7833,-2693
-7833,6858
-7832,-2695
-7832,-2694
-7832,6857
-7832,6858
-7831,-8709
-7831,-2696
-7831,-2695
-7831,-340
-7831,3309
-7831,6856
-7831,6857
-7830,-8708
-7830,-2696
-7830,-341
-7830,3308
-7830,6855
-7830,6856
-7829,-2697
-7829,-342
-7829,3307
-7828,-343
-7828,3306
-7828,5662
-7828,8830
-7827,-2736
-7827,3305
-7827,5661
-7827,8829
-7826,-2737
-7826,5660
-7826,8828
-7825,-2738
-7824,-2739
-7823,-237
-7822,-238
-7821,-239
-7819,-7095
-7818,-7096
-7817,-7097
-7816,-7098
-7815,-8005
-7815,-8004
-7815,-7099
-7814,-8006
-7814,-8005
-7813,-8007
-7813,-8006
-7812,-8007
-7812,-7231
-7811,-8008
-7811,-7233
-7811,-7232
-7811,1515
-7811,5201
-7810,-7234
-7810,-7233
-7810,5200
-7809,-7235
-7809,-7234
-7809,5199
-7809,5200
-7808,-7235
-7808,-6459
-7808,5198
-7808,5199
-7807,-7236
-7807,-6461
-7807,-6460
-7807,4292
-7807,5197
-7806,-6462
-7806,-6461
-7806,1520
-7806,4291
-7805,-6463
-7805,-6462
-7805,983
-7805,4290
-7804,-6463
-7804,982
-7804,4289
-7803,-6464
-7803,981
-7802,980
-7801,979
-7801,8859
-7800,8857
-7800,8858
-7799,8856
-7799,8857
-7798,8856
-7797,8855
-7791,-7068
-7791,-1932
-7791,8821
-7790,-7069
-7790,-1933
-7790,8820
-7789,-7070
-7789,-7069
-7789,-1934
-7789,8819
-7788,-7071
-7788,-1935
-7788,8818
-7787,8817
-7784,-534
-7783,-535
-7782,-536
-7781,-8787
-7781,9310
-7780,-8788
-7780,9309
-7779,-8789
-7779,9308
-7778,9307
-7775,-3980
-7774,-3981
-7773,-3982
-7772,-3983
-7772,-953
-7771,-954
-7770,-955
-7769,-7035
-7769,-6471
-7769,-956
-7768,-6472
-7767,-6473
-7766,7549
-7765,7548
-7764,-7030
-7764,-5072
-7764,7547
-7763,-5073
-7763,7546
-7762,-5074
-7762,-5073
-7761,-5075
-7761,-5074
-7760,-5076
-7755,-6023
-7754,-6024
-7754,1847
-7753,-6025
-7753,1846
-7752,-6026
-7751,-6027
-7748,-3425
-7747,-8128
-7747,-3426
-7746,-8129
-7746,-3427
-7746,-3279
-7745,-8130
-7745,-3807
-7745,-3428
-7745,-3280
-7744,-8131
-7744,-3808
-7744,-3281
-7743,-3809
-7743,-3282
-7741,3783
-7740,3781
-7740,3782
-7739,3780
-7739,3781
-7738,3780
-7737,3779
-7734,-6340
-7734,-6339
-7733,-6341
-7733,-6340
-7732,-6342
-7732,-6341
-7732,-5954
-7732,-5953
-7731,-6342
-7731,-5955
-7731,-5954
-7730,-5956
-7730,-5955
-7729,-5956
-7728,-5468
-7727,-5469
-7726,-5996
-7726,-5470
-7725,-5997
-7725,-5471
-7725,3702
-7724,-5998
-7724,-5472
-7724,3701
-7723,3700
-7722,3699
-7720,-229
-7719,-8101
-7719,-8100
-7719,-230
-7718,-8102
-7718,-8101
-7718,-231
-7717,-8103
-7717,-8102
-7717,-232
-7716,-8103
-7715,-8104
-7709,6550
-7708,6548
-7708,6549
-7707,6548
-7706,6547
-7706,9817
-7705,9815
-7705,9816
-7704,-2518
-7704,-2517
-7704,-550
-7704,9815
-7703,-2519
-7703,-2518
-7703,-551
-7703,9814
-7702,-2520
-7702,-2519
-7702,-552
-7701,-2520
-7694,-8458
-7693,-8459
-7693,1093
-7692,-8460
-7692,1092
-7691,-8461
-7691,1091
-7690,-8462
-7686,-1298
-7685,-1299
-7684,-1300
-7684,-1299
-7683,-1301
-7683,-1300
-7682,-1302
-7669,-2146
-7668,-2147
-7667,-2148
-7666,-2149
-7661,-6745
-7660,-6746
-7659,-6747
-7658,-6748
-7657,-6749
-7655,9627
-7654,3197
-7654,9626
-7653,3196
-7653,9625
-7652,3195
-7651,3194
-7649,7090
-7648,7089
-7647,-7212
-7647,7088
-7646,-7213
-7646,7087
-7645,-7214
-7645,-7213
-7644,-7215
-7642,8921
-7641,8920
-7640,8919
-7639,8918
-7634,368
-7633,-4750
-7632,-4751
-7631,-8299
-7631,-4752
-7630,-8301
-7630,-8300
-7630,-4892
-7630,-4753
-7629,-8302
-7629,-8301
-7629,-4893
-7629,-569
-7629,373
-7628,-8302
-7628,-4894
-7628,-571
-7628,-570
-7628,9656
-7627,-9255
-7627,-8303
-7627,-572
-7627,-571
-7627,9654
-7627,9655
-7626,-9256
-7626,-572
-7626,9653
-7626,9654
-7625,-9257
-7625,-9256
-7625,-573
-7625,9653
-7624,-9258
-7624,-9257
-7624,9652
-7623,-9259
-7623,6205
-7622,6204
-7621,-1667
-7621,6203
-7620,-1668
-7620,6202
-7619,-1669
-7619,6201
-7614,-3771
-7613,-3773
-7613,-3772
-7612,-3773
-7611,-9576
-7611,-3774
-7610,-9577
-7610,-9576
-7610,-3775
-7609,-9578
-7609,-9577
-7608,-9579
-7608,-9578
-7607,-9580
-7605,1808
-7604,1807
-7603,1806
-7603,1807
-7602,1805
-7602,1806
-7601,1804
-7601,1805
-7600,1803
-7596,-584
-7596,6520
-7595,-585
-7595,2057
-7595,6519
-7594,-586
-7594,2056
-7594,6518
-7593,-587
-7593,2055
-7593,6517
-7592,-588
-7592,2054
-7592,6516
-7591,2053
-7585,-3117
-7585,4513
-7585,4514
-7584,-3118
-7584,4512
-7584,4513
-7583,-3119
-7583,-3118
-7583,4511
-7583,4512
-7582,-3120
-7582,-3119
-7582,4511
-7582,5813
-7581,-3121
-7581,5812
-7581,8934
-7580,5811
-7580,8933
-7579,5810
-7579,8932
-7579,8933
-7578,8931
-7577,-5222
-7576,-5223
-7575,-5224
-7575,-2628
-7574,-5225
-7574,-2629
-7573,-2630
-7572,-2631
-7570,-9968
-7569,-9969
-7568,-9970
-7568,-9582
-7568,8515
-7567,-9583
-7567,8514
-7566,-9584
-7566,8513
-7565,8512
-7553,-590
-7552,-591
-7551,-592
-7550,-593
-7544,5803
-7543,5801
-7543,5802
-7542,5801
-7541,-9553
-7541,5800
-7540,-9554
-7539,-9555
-7539,144
-7538,-9556
-7538,143
-7537,-9557
-7537,142
-7536,141
-7533,5478
-7532,5477
-7531,-9591
-7531,5476
-7530,-9592
-7530,5475
-7529,-9593
-7528,-9594
-7526,-561
-7525,-563
-7525,-562
-7524,-564
-7524,-563
-7523,-565
-7523,-564
-7522,-565
-7521,-566
-7516,-3241
-7515,-3242
-7514,-3243
-7513,-3244
-7513,26
-7513,1753
-7512,25
-7512,1752
-7511,24
-7511,1751
-7510,23
-7506,5506
-7505,5505
-7504,-8796
-7504,5504
-7503,-8797
-7503,5503
-7502,-8798
-7502,-8797
-7502,5502
-7501,-8799
-7501,-8798
-7500,-8800
-7494,-963
-7493,-964
-7492,-965
-7491,-3599
-7491,-966
-7491,9408
-7490,-3600
-7490,9406
-7490,9407
-7489,-3601
-7489,-3600
-7489,9406
-7488,-3602
-7488,-3601
-7488,9405
-7487,-3603
-7487,9893
-7486,-9536
-7486,9892
-7485,9891
-7485,9892
-7484,9890
-7484,9891
-7483,9889
-7482,2554
-7481,2552
-7481,2553
-7480,-9530
-7480,2551
-7480,2552
-7479,2551
-7479,5821
-7478,2550
-7478,5820
-7477,5819
-7476,5818
-7476,6973
-7475,-8095
-7475,5817
-7475,6972
-7474,-8096
-7474,4624
-7473,-8097
-7473,4623
-7472,-8098
-7472,4622
-7471,-8099
-7471,-1707
-7470,-1708
-7469,-1709
-7469,-1708
-7468,-1710
-7468,-1709
-7467,-1711
-7462,-3572
-7461,-3573
-7461,5714
-7460,-3574
-7460,1423
-7460,5715
-7459,-4652
-7459,1422
-7458,-4651
-7458,1421
-7457,1420
-7454,2055
-7453,2053
-7453,2054
-7452,2052
-7452,2053
-7451,2051
-7451,2052
-7450,2051
-7449,2539
-7448,-5046
-7448,44
-7448,2538
-7447,-5047
-7447,43
-7447,2537
-7446,-5048
-7446,42
-7446,2536
-7445,41
-7445,2535
-7444,40
-7442,1488
-7441,1487
-7440,1486
-7412,-5969
-7411,-5970
-7410,-5971
-7410,9068
-7409,-5972
-7407,3587
-7406,3586
-7405,3585
-7405,9073
-7403,-7092
-7402,-7091
-7395,2208
-7394,2207
-7393,2206
-7392,-7772
-7392,2205
-7391,-7773
-7390,-7774
-7390,-7773
-7389,-7775
-7389,-7774
-7388,-7776
-7388,631
-7387,629
-7387,630
-7386,629
-7386,8360
-7386,8361
-7385,628
-7385,8359
-7385,8360
-7384,8358
-7384,8359
-7383,8358
-7382,8357
-7380,3616
-7379,3614
-7379,3615
-7378,833
-7378,3613
-7378,3614
-7377,832
-7377,3613
-7376,831
-7376,3612
-7375,830
-7373,2241
-7369,5258
-7368,2246
-7368,5257
-7367,5256
-7367,5257
-7366,5255
-7365,-7217
-7364,-7218
-7363,-7219
-7363,-7218
-7362,-7220
-7362,-7219
-7361,-7221
-7353,8346
-7352,8345
-7351,-5956
-7351,8344
-7350,-5957
-7350,8343
-7349,-5958
-7349,-5957
-7348,-5959
-7342,-90
-7341,-91
-7340,-92
-7340,-91
-7339,-93
-7339,-92
-7338,-94
-7335,-1427
-7334,-1428
-7333,-1429
-7332,-1430
-7331,-1431
-7329,4193
-7328,4192
-7327,-1851
-7327,4191
-7326,-1852
-7325,-1853
-7325,-1852
-7324,-1854
-7324,-1853
-7323,-1855
-7316,-2416
-7315,-2417
-7314,-2418
-7313,-2419
-7312,-2420
-7312,2291
-7311,2290
-7311,2291
-7310,2289
-7310,2290
-7309,2288
-7309,2289
-7309,7526
-7308,-2840
-7308,7525
-7307,-2841
-7307,7524
-7306,-4135
-7306,-2842
-7306,-2841
-7306,7523
-7305,-4136
-7305,-2843
-7305,-2842
-7305,7771
-7304,-4137
-7304,-2844
-7304,7770
-7303,-4138
-7303,7769
-7303,7770
-7302,7768
-7302,7769
-7301,7767
-7297,2498
-7296,-5373
-7296,3
-7296,2497
-7295,-5374
-7295,2
-7295,2496
-7295,9988
-7294,-5375
-7294,1
-7294,2495
-7294,9986
-7294,9987
-7293,-5376
-7293,0
-7293,9986
-7292,9985
-7280,883
-7279,882
-7278,881
-7278,2710
-7278,9380
-7277,880
-7277,2709
-7277,9379
-7276,2708
-7276,8999
-7276,9378
-7275,1127
-7275,2707
-7275,8998
-7274,-9525
-7274,1126
-7274,2706
-7274,8997
-7273,-9526
-7273,1125
-7273,8996
-7272,-9527
-7272,-9526
-7271,-9528
-7271,-9527
-7270,-9529
-7270,-9528
-7269,-9530
-7251,-8689
-7250,-8690
-7250,-8689
-7249,-8691
-7249,-8690
-7249,6273
-7248,-8692
-7243,6279
-7240,4907
-7239,4906
-7239,4907
-7238,4905
-7238,4906
-7237,4904
-7237,4905
-7228,9717
-7228,9718
-7227,4728
-7227,9716
-7227,9717
-7226,4727
-7226,9716
-7225,4726
-7225,4727
-7224,4725
-7222,797
-7221,796
-7220,795
-7219,794
-7217,755
-7217,1282
-7216,754
-7216,1281
-7215,753
-7215,754
-7215,1280
-7214,752
-7214,753
-7214,1279
-7213,751
-7211,9017
-7210,-4231
-7210,9016
-7209,-4232
-7209,9015
-7208,-4233
-7208,9014
-7207,-4234
-7207,9013
-7197,2647
-7196,2646
-7195,2645
-7195,2646
-7194,2644
-7194,2645
-7193,2643
-7190,-2904
-7189,-2903
-7187,-6415
-7187,6018
-7187,6831
-7186,-6417
-7186,-6416
-7186,6017
-7186,6830
-7185,-6418
-7185,-6417
-7185,4049
-7185,6016
-7185,6017
-7185,6829
-7184,-6418
-7184,-2898
-7184,4048
-7184,6015
-7184,6016
-7183,-6419
-7183,-1995
-7183,4047
-7183,6014
-7183,6015
-7183,9044
-7182,-1996
-7182,9043
-7181,-1997
-7181,-1996
-7181,9042
-7180,-1998
-7180,-1997
-7180,9041
-7179,-1999
-7178,-4632
-7177,-4633
-7176,-4634
-7174,749
-7173,748
-7172,747
-7171,746
-7167,8437
-7166,8436
-7165,-6779
-7165,8435
-7164,-6780
-7164,8434
-7163,-6781
-7163,8433
-7158,4604
-7157,4603
-7156,-8784
-7156,4602
-7155,-8785
-7154,-8786
-7154,-8785
-7153,-8787
-7153,-8786
-7151,-2636
-7150,-2637
-7149,-2638
-7148,-2639
-7141,-6323
-7140,-6324
-7140,-33
-7139,-6325
-7139,-34
-7138,-35
-7137,-36
-7132,-2424
-7131,-2426
-7131,-2425
-7131,4632
-7130,-2427
-7130,-2426
-7130,4631
-7130,7513
-7129,-2427
-7129,4630
-7129,4631
-7129,7512
-7129,7513
-7128,-2428
-7128,4629
-7128,7511
-7128,7512
-7127,7510
-7127,7511
-7124,3295
-7123,3294
-7123,5936
-7122,3293
-7122,5935
-7121,3292
-7121,5934
-7121,7089
-7120,5933
-7120,7088
-7119,-4571
-7119,7087
-7118,-4572
-7117,-4573
-7116,-4574
-7115,-4575
-7113,7866
-7112,7865
-7111,7864
-7110,7863
-7109,-9745
-7109,-434
-7108,-9746
-7108,-435
-7108,-434
-7107,-9747
-7107,-436
-7107,-435
-7106,-9748
-7106,-437
-7106,-436
-7105,-9749
-7105,-1343
-7105,-438
-7104,-6332
-7104,-1344
-7103,-6333
-7103,-1345
-7103,4660
-7102,-6334
-7102,-43
-7102,4659
-7101,-6335
-7101,-45
-7101,-44
-7101,4658
-7100,-6336
-7100,-45
-7100,4657
-7099,-9497
-7099,-9496
-7099,-46
-7098,-9498
-7098,-9497
-7097,-9499
-7097,-9498
-7097,3323
-7096,-9499
-7096,3322
-7095,3321
-7095,3322
-7094,3320
-7094,3321
-7094,7644
-7093,3319
-7093,7643
-7092,7642
-7090,-5358
-7089,-5359
-7088,-5360
-7088,-5359
-7087,-5361
-7087,-5360
-7086,-5362
-7081,-9718
-7080,-9719
-7080,-9718
-7079,-9720
-7079,-9719
-7078,-9721
-7078,-9720
-7078,-1314
-7077,-1316
-7077,-1315
-7076,-1317
-7076,-1316
-7075,-1317
-7074,-1318
-7073,-5005
-7072,-5006
-7071,-5007
-7070,-5008
-7069,-5009
-7069,9013
-7069,9014
-7068,2057
-7068,3350
-7068,9012
-7068,9013
-7067,2055
-7067,2056
-7067,3349
-7067,9011
-7067,9012
-7066,2054
-7066,2055
-7066,3348
-7066,9011
-7065,2053
-7065,2054
-7065,9010
-7064,2053
-7060,-9268
-7060,-9267
-7059,-9268
-7045,-2243
-7044,-2244
-7043,-2245
-7041,-6152
-7040,-6151
-7039,-6150
-7039,-3820
-7038,-3821
-7037,-3822
-7036,-3823
-7035,5737
-7034,5736
-7034,9145
-7033,5735
-7033,9143
-7033,9144
-7032,5734
-7032,9143
-7031,5733
-7031,9142
-7030,2286
-7029,2285
-7028,2284
-7028,2285
-7027,2283
-7027,2284
-7023,-2045
-7021,-4041
-7020,-4042
-7019,-4043
-7019,-3895
-7018,-4044
-7018,-3896
-7017,-4045
-7017,-3897
-7017,-2039
-7016,-3898
-7015,-3899
-7006,-1867
-7005,-9738
-7005,-1868
-7004,-9739
-7004,-1869
-7004,-1868
-7003,-9740
-7003,-1870
-7002,-9741
-6991,-1134
-6991,-1133
-6990,-1135
-6990,-1134
-6989,-1136
-6989,-1135
-6988,-1137
-6986,-4824
-6985,-4825
-6984,-4826
-6982,-6787
-6981,-6788
-6980,-6789
-6979,-6790
-6979,9727
-6978,4738
-6978,9726
-6977,-3699
-6977,4737
-6977,9725
-6976,-3698
-6976,4736
-6975,4735
-6974,4734
-6971,-3693
-6967,6140
-6966,6139
-6965,6138
-6965,8322
-6964,-1105
-6964,6137
-6964,8323
-6963,-1106
-6962,-1107
-6961,-1108
-6960,5570
-6959,-4796
-6959,3576
-6959,5569
-6958,-4797
-6958,3577
-6958,5568
-6957,-4798
-6957,3578
-6956,-4799
-6953,-469
-6952,-471
-6952,-470
-6951,-472
-6951,-471
-6950,-472
-6949,-473
-6934,-8148
-6928,-8142
-6920,3451
-6919,3450
-6918,3449
-6918,3450
-6917,3448
-6914,-767
-6913,-768
-6912,-769
-6911,-770
-6909,8022
-6908,8021
-6907,8020
-6906,-9560
-6906,8019
-6903,-8917
-6903,-8916
-6902,-8918
-6902,-8917
-6901,-9555
-6901,-8919
-6901,-8918
-6900,-8919
-6899,-8920
-6899,6017
-6898,6016
-6897,6015
-6896,6014
-6895,6013
-6894,-5692
-6893,-5693
-6892,-5694
-6889,316
-6888,315
-6887,314
-6887,315
-6886,313
-6886,314
-6885,312
-6885,313
-6884,311
-6882,-9520
-6882,-9519
-6881,-9521
-6881,-9520
-6881,-5484
-6881,2673
-6880,-9522
-6880,-9521
-6880,-5485
-6880,2672
-6880,3300
-6879,-9522
-6879,-5486
-6879,-5485
-6879,-4571
-6879,-876
-6879,2671
-6879,3299
-6878,-5487
-6878,-5486
-6878,-4572
-6878,-877
-6878,3298
-6878,3299
-6877,-5488
-6877,-5487
-6877,-4573
-6877,-878
-6877,3297
-6877,3298
-6876,-5489
-6876,-4574
-6876,-879
-6876,3296
-6875,-4575
-6870,-4321
-6870,-3795
-6869,-4323
-6869,-4322
-6869,-3796
-6868,-4324
-6868,-4323
-6868,-3797
-6867,-4325
-6867,-4324
-6867,-3798
-6867,8784
-6866,-4325
-6866,8782
-6866,8783
-6865,6676
-6865,8782
-6864,6674
-6864,6675
-6864,8781
-6863,6673
-6863,6674
-6862,-7914
-6862,6672
-6862,6673
-6861,-7915
-6861,4806
-6861,6672
-6860,-7916
-6860,-7915
-6860,4805
-6859,-7917
-6859,-7916
-6859,-425
-6859,4804
-6858,-7918
-6858,-426
-6858,4803
-6858,7306
-6857,-427
-6857,7305
-6856,-3061
-6856,7304
-6855,-3062
-6855,7303
-6854,-3063
-6854,7302
-6853,-3064
-6852,-321
-6851,-322
-6850,-323
-6849,-324
-6844,-9290
-6843,-9291
-6843,-9290
-6842,-9292
-6842,-9291
-6842,-3768
-6842,-3767
-6841,-3769
-6841,-3768
-6840,-3770
-6840,-3769
-6839,-3770
-6839,8811
-6838,8810
-6837,-2647
-6837,8809
-6831,-2641
-6831,-157
-6830,-158
-6830,5606
-6829,-159
-6829,5605
-6828,5604
-6827,5603
-6826,-2934
-6826,5602
-6825,-2935
-6824,-2936
-6824,-2935
-6824,-2433
-6823,-2937
-6823,-2936
-6823,-2432
-6822,-2938
-6820,-8593
-6820,-335
-6819,-8594
-6819,-336
-6818,-8595
-6818,-337
-6818,-336
-6818,6481
-6817,-8596
-6817,-338
-6817,-337
-6817,6480
-6816,-339
-6816,-338
-6816,6479
-6816,8594
-6815,6478
-6815,8593
-6814,8592
-6813,-7547
-6813,5959
-6812,5957
-6812,5958
-6811,5956
-6811,5957
-6810,-8871
-6810,5956
-6809,-8872
-6809,5955
-6808,-8873
-6808,-7542
