x,z
-9634,9936
-9634,9938
-9633,-9255
-9633,-8982
-9633,-4653
-9633,-1056
-9633,7750
-9633,9282
-9632,-2730
-9632,-2690
-9632,-1733
-9632,-1677
-9632,-1025
-9632,5999
-9632,7748
-9631,4364
-9631,6000
-9631,7737
-9631,7745
-9631,9283
-9631,9315
-9630,-9225
-9630,-1733
-9629,-8981
-9629,-8722
-9629,-6184
-9629,-4619
-9629,6193
-9629,6203
-9629,9315
-9628,-4654
-9628,4402
-9628,5978
-9628,6002
-9627,-9228
-9627,-8980
-9627,-1030
-9627,7600
-9627,7606
-9627,9286
-9626,-8698
-9626,-2717
-9626,-1056
-9626,6208
-9626,7596
-9626,7610
-9625,-8979
-9625,-8798
-9625,-8793
-9625,-8709
-9625,-8701
-9625,6186
-9625,7594
-9625,7612
-9624,-8947
-9624,-4654
-9624,-4623
-9624,-1730
-9624,-354
-9624,6003
-9624,6210
-9624,7592
-9624,9289
-9623,-4624
-9623,-2708
-9623,-1054
-9623,-324
-9623,3400
-9623,3404
-9623,4403
-9623,6003
-9622,-9235
-9622,-6170
-9622,-6164
-9622,-2703
-9622,-2702
-9622,-1053
-9622,5599
-9622,5605
-9622,5972
-9621,-9237
-9621,-8976
-9621,-1727
-9621,6182
-9620,-9239
-9620,-1671
-9620,-1049
-9620,-1044
-9620,7619
-9619,-9247
-9619,-9243
-9619,-8786
-9619,-4629
-9619,-355
-9619,7585
-9619,9308
-9618,4357
-9618,6213
-9618,9301
-9618,9304
-9617,-8947
-9617,-7275
-9617,-7269
-9617,-1519
-9617,4403
-9616,-1671
-9615,-8970
-9615,-1510
-9615,1201
-9615,1212
-9615,3423
-9615,7581
-9614,-9386
-9614,-9383
-9614,-8786
-9614,-4645
-9614,-4641
-9614,-1509
-9614,1196
-9614,3424
-9613,6213
-9612,-9393
-9612,4357
-9612,5966
-9612,7627
-9611,-9395
-9611,-320
-9610,-9375
-9610,-8787
-9610,-7255
-9610,-1674
-9610,-1527
-9610,-355
-9610,5576
-9610,9415
-9610,9417
-9609,-9374
-9609,-8958
-9609,-8955
-9609,-1675
-9609,1225
-9609,5996
-9609,9410
-9608,-8788
-9608,5575
-9608,7576
-9607,-319
-9607,1227
-9607,5625
-9606,-9402
-9606,-8789
-9606,-1680
-9606,3428
-9606,5993
-9606,7575
-9606,9426
-9605,-9371
-9605,-1689
-9605,-1685
-9605,9427
-9604,-7249
-9604,3382
-9604,3897
-9604,3899
-9604,5625
-9604,7574
-9603,-9370
-9602,-9406
-9602,-1502
-9602,6173
-9601,-7284
-9601,3891
-9601,3905
-9601,9395
-9600,3428
-9600,4366
-9600,7573
-9599,-8794
-9599,3381
-9599,4396
-9598,-8825
-9598,-1532
-9598,1180
-9598,2030
-9598,2032
-9598,3888
-9598,3908
-9598,5973
-9598,5978
-9598,6205
-9598,9392
-9597,-8825
-9597,-8796
-9597,-317
-9597,2025
-9597,4394
-9597,7642
-9596,-9368
-9596,7573
-9595,-9411
-9595,4391
-9595,6173
-9595,6202
-9594,3885
-9594,4381
-9594,4387
-9594,5574
-9594,9389
-9594,9429
-9593,-9412
-9593,-8801
-9593,1230
-9592,-8823
-9592,-7279
-9592,-7243
-9592,3884
-9592,7574
-9592,9388
-9591,-346
-9591,2015
-9591,3380
-9591,7649
-9590,-317
-9590,2040
-9590,3883
-9590,6195
-9590,7575
-9590,9387
-9589,-7276
-9589,-7243
-9589,1180
-9589,5575
-9589,6193
-9588,-8817
-9588,-8813
-9588,2040
-9588,3380
-9588,6191
-9587,-1497
-9587,3422
-9587,3882
-9587,6181
-9587,6187
-9587,7577
-9586,-9414
-9586,-1532
-9586,7655
-9586,9386
-9585,-340
-9585,1358
-9585,2009
-9584,-9368
-9584,1225
-9583,-1496
-9583,7658
-9582,-9414
-9582,3881
-9582,9422
-9581,-7260
-9581,9386
-9580,1375
-9579,-6824
-9579,-328
-9579,-326
-9578,-1495
-9578,3413
-9578,9418
-9577,-6846
-9577,5584
-9577,9387
-9576,1186
-9576,1352
-9576,3920
-9576,5586
-9576,5601
-9576,7588
-9575,1216
-9575,2003
-9575,3881
-9575,5590
-9575,5596
-9574,-9410
-9574,9389
-9573,-6818
-9573,-1527
-9573,1189
-9573,1382
-9573,3921
-9573,7664
-9573,9390
-9572,-3868
-9572,-1494
-9572,3392
-9572,3400
-9571,-9407
-9571,-3875
-9571,9393
-9570,-9374
-9570,2031
-9570,3306
-9570,3317
-9570,3882
-9570,9397
-9570,9402
-9569,-6069
-9569,-6066
-9569,-3863
-9569,-1524
-9569,-1494
-9569,1197
-9569,1203
-9569,1352
-9569,3322
-9568,-9376
-9568,-6072
-9568,3326
-9567,-6062
-9567,2028
-9567,2459
-9567,2464
-9566,-3860
-9566,2003
-9565,-6060
-9565,3334
-9564,-9392
-9564,-9383
-9564,-1495
-9564,1353
-9562,-3857
-9562,-1517
-9562,2448
-9561,-6811
-9561,-1935
-9561,-1929
-9560,-1925
-9560,1354
-9560,2011
-9560,2015
-9560,3924
-9559,-1923
-9559,-1513
-9559,3295
-9558,-1511
-9558,2443
-9558,2671
-9558,2673
-9557,-1920
-9557,2442
-9557,3295
-9556,-6810
-9556,-3886
-9556,1355
-9556,3924
-9555,-6810
-9555,1391
-9555,3348
-9555,3890
-9553,-6083
-9553,2659
-9553,3349
-9552,-6839
-9552,-6053
-9552,2438
-9551,-6811
-9551,-3887
-9551,3923
-9551,7613
-9550,1392
-9550,2681
-9549,-6836
-9549,-6812
-9549,2654
-9549,3350
-9548,-6084
-9548,2653
-9548,3350
-9548,3897
-9548,7656
-9546,-4722
-9546,-4714
-9546,-3849
-9546,2479
-9546,2681
-9546,3920
-9545,3919
-9544,7652
-9543,-6824
-9543,-6821
-9543,-6050
-9543,-1906
-9543,1393
-9543,2649
-9543,3302
-9542,-3887
-9542,2433
-9542,3909
-9542,3913
-9541,-4732
-9540,2479
-9540,7624
-9539,-6084
-9539,7645
-9538,-4708
-9538,7627
-9538,7643
-9537,-3886
-9537,-3846
-9537,2432
-9537,3308
-9537,3345
-9537,7629
-9537,7641
-9536,-6048
-9536,-1961
-9536,7633
-9536,7637
-9536,9086
-9536,9090
-9535,-5309
-9535,-5304
-9535,-4708
-9535,9095
-9534,1362
-9534,2676
-9534,3342
-9534,8893
-9534,8898
-9533,-7588
-9533,-7587
-9533,8902
-9532,-7582
-9532,-4741
-9532,-3845
-9532,8904
-9532,9077
-9531,-5319
-9531,-1962
-9531,2432
-9531,2644
-9531,3338
-9531,6696
-9531,6700
-9530,-5297
-9530,1363
-9530,3336
-9530,8907
-9530,9075
-9529,2672
-9529,3324
-9529,3332
-9528,-1962
-9528,-1891
-9528,2644
-9528,2671
-9528,9108
-9527,-5324
-9527,6708
-9527,8879
-9526,-7599
-9526,-7571
-9526,-6046
-9526,1364
-9526,1394
-9526,6709
-9526,9110
-9524,-5327
-9524,2666
-9524,6682
-9523,-3878
-9523,2435
-9522,-7600
-9521,-4746
-9521,-1883
-9521,6906
-9521,6907
-9521,8873
-9520,-6075
-9520,-4716
-9520,1365
-9520,1395
-9520,2650
-9520,6911
-9519,-7564
-9519,-6046
-9519,-5331
-9519,-2092
-9519,-2086
-9519,2439
-9518,-7600
-9518,-4718
-9518,-2096
-9518,-2082
-9518,6676
-9517,-4746
-9517,-2098
-9517,-2080
-9516,-3871
-9516,-2100
-9516,1396
-9516,2445
-9516,2462
-9516,6714
-9516,8921
-9515,2450
-9515,2457
-9515,6893
-9514,-6069
-9514,-1955
-9513,-4744
-9513,-1875
-9512,-4743
-9512,-2073
-9512,6917
-9512,9068
-9511,-5303
-9511,-2107
-9511,-1952
-9511,6715
-9510,-7884
-9510,-7883
-9510,-4740
-9510,-4732
-9510,-3858
-9510,-3856
-9510,1398
-9510,9114
-9509,-7889
-9509,-7879
-9509,-5335
-9509,6887
-9509,6917
-9509,7909
-9509,7917
-9508,-6057
-9508,-6055
-9508,7904
-9508,7922
-9507,-7558
-9507,-2111
-9506,-1946
-9506,9068
-9505,-5309
-9505,1400
-9504,-7898
-9504,-5335
-9504,-2065
-9504,1366
-9504,6669
-9503,-7162
-9503,-7158
-9503,7932
-9502,-7592
-9502,-7558
-9502,-7153
-9502,-1870
-9502,6715
-9502,7892
-9502,7933
-9501,-7873
-9501,-5334
-9501,-880
-9501,-876
-9501,7891
-9501,8936
-9501,9069
-9500,-7873
-9500,-1939
-9500,-871
-9499,-7589
-9499,-1870
-9499,6669
-9498,-7173
-9498,-5331
-9498,9107
-9497,-5328
-9497,-5326
-9497,6714
-9497,8867
-9496,-7906
-9496,1404
-9495,-7176
-9495,-7140
-9495,6910
-9495,8868
-9494,-7564
-9494,-1871
-9494,6880
-9494,7937
-9494,8944
-9493,-7875
-9493,-7579
-9493,1367
-9493,6880
-9493,9102
-9492,-7574
-9492,-7571
-9492,-856
-9492,7887
-9491,-7876
-9491,-7179
-9491,-855
-9491,6673
-9491,8871
-9491,9074
-9490,2410
-9490,2411
-9490,6905
-9490,7937
-9489,-7180
-9489,-2050
-9489,1407
-9489,2416
-9489,6675
-9489,6881
-9489,9076
-9488,-7133
-9488,2403
-9487,2401
-9487,7887
-9486,-7181
-9486,2422
-9486,6679
-9486,6708
-9486,8952
-9486,9081
-9485,-7911
-9485,-1924
-9485,4259
-9485,4264
-9485,6681
-9485,6707
-9484,-7881
-9484,-896
-9484,2397
-9484,4256
-9484,6683
-9483,-7911
-9483,-2043
-9483,-851
-9483,1369
-9483,6685
-9483,6889
-9483,6891
-9483,8879
-9482,-2119
-9482,2427
-9482,6688
-9481,-7884
-9481,2394
-9481,6693
-9481,6699
-9480,1370
-9480,1410
-9479,-7910
-9479,-897
-9479,-54
-9479,-49
-9479,4276
-9478,-9648
-9478,-9647
-9478,-2037
-9478,144
-9478,152
-9477,-9653
-9477,-7181
-9477,-1916
-9477,-851
-9477,-45
-9477,5949
-9477,5954
-9477,8886
-9476,-7891
-9476,-44
-9476,134
-9476,4250
-9476,7930
-9476,8957
-9475,-7893
-9475,-2034
-9475,1411
-9475,2434
-9474,-7895
-9474,3752
-9474,3756
-9474,5960
-9473,-7902
-9473,-7899
-9473,-66
-9473,165
-9473,4282
-9472,-2113
-9472,-42
-9472,166
-9472,1374
-9471,-7124
-9471,-1894
-9471,125
-9471,5963
-9471,8957
-9470,-9639
-9470,-1902
-9470,-1899
-9470,2389
-9470,5935
-9470,7924
-9469,-7176
-9469,-2110
-9469,168
-9469,7472
-9469,7480
-9469,7895
-9468,-641
-9468,-638
-9468,-42
-9468,122
-9468,1377
-9467,-8842
-9467,-8837
-9467,3738
-9467,7897
-9466,-7123
-9466,-897
-9466,-856
-9466,-73
-9466,1411
-9466,2389
-9466,4250
-9466,7467
-9465,-9639
-9465,-2028
-9465,120
-9465,169
-9465,5930
-9465,7466
-9464,-9670
-9464,-2104
-9463,-653
-9463,3164
-9463,3167
-9463,7905
-9463,7910
-9462,-630
-9462,1410
-9462,3733
-9462,7464
-9462,7493
-9461,-9640
-9461,-860
-9461,119
-9461,1384
-9461,2390
-9461,4288
-9461,8902
-9460,-8855
-9460,-7229
-9460,-7226
-9460,-7122
-9460,-861
-9460,4288
-9460,5968
-9459,-9641
-9459,-7234
-9459,-658
-9459,169
-9459,2449
-9459,8952
-9458,-2097
-9458,-1319
-9458,-1311
-9458,-659
-9458,4255
-9458,7463
-9457,-9642
-9457,-5362
-9457,-5359
-9457,4256
-9457,7463
-9456,-9429
-9456,-9424
-9456,-866
-9456,3150
-9456,7499
-9455,-8860
-9455,-79
-9455,119
-9455,1394
-9455,1403
-9455,3771
-9454,-8825
-9454,-1328
-9454,-630
-9454,5969
-9454,8948
-9453,-9676
-9453,-663
-9452,-5372
-9452,-888
-9452,-50
-9452,5969
-9452,7464
-9452,7502
-9452,8946
-9451,-5373
-9451,-2029
-9451,2453
-9451,4280
-9450,-9647
-9450,-7158
-9450,-1332
-9450,-1295
-9450,-80
-9450,120
-9450,3144
-9450,3726
-9450,4274
-9450,4275
-9450,7503
-9449,-8825
-9449,-7214
-9449,-2030
-9449,-80
-9449,9424
-9449,9427
-9448,-9677
-9448,-9416
-9448,-54
-9448,2397
-9448,2453
-9448,8500
-9448,8501
-9448,8941
-9448,9420
-9448,9432
-9447,-9677
-9447,-9650
-9447,-7214
-9447,-7156
-9447,-2031
-9446,-7121
-9446,-634
-9446,5968
-9446,9417
-9445,-5348
-9445,-79
-9445,3725
-9445,9416
-9444,7469
-9443,-2082
-9443,-1288
-9443,161
-9443,3771
-9443,8925
-9443,8929
-9442,8513
-9442,9414
-9441,-9416
-9441,-8867
-9441,-668
-9441,-638
-9441,2404
-9441,7472
-9440,-2036
-9440,-639
-9440,-72
-9440,-70
-9440,1986
-9440,1990
-9440,3183
-9440,9447
-9439,-9669
-9439,-9666
-9439,-8830
-9439,-7152
-9439,-6215
-9439,-6208
-9439,-5379
-9439,-1337
-9439,-668
-9439,157
-9439,7503
-9439,8491
-9438,9449
-9437,-8867
-9437,-8832
-9437,-3811
-9437,-3809
-9437,127
-9437,3725
-9437,5927
-9436,-9417
-9436,-2216
-9436,-2207
-9436,-2040
-9436,-644
-9436,3769
-9436,8519
-9435,-2202
-9435,-2074
-9435,-1337
-9435,129
-9435,3183
-9435,7498
-9435,9414
-9434,3768
-9434,5930
-9434,7487
-9434,7494
-9433,-9418
-9433,-7220
-9433,-6226
-9433,-5379
-9433,-5344
-9433,5962
-9432,-8839
-9432,-7119
-9432,-3822
-9432,-2224
-9432,1971
-9432,2423
-9432,2432
-9431,-9419
-9431,-8841
-9431,-5955
-9431,-5947
-9431,-2225
-9431,-2047
-9431,138
-9431,141
-9431,5960
-9431,8491
-9430,-9456
-9430,-8843
-9430,-2067
-9430,-2049
-9430,3728
-9430,3765
-9429,-9420
-9429,-3796
-9429,-2191
-9429,-2065
-9429,-2051
-9429,1968
-9428,-8857
-9428,-8850
-9428,-5378
-9428,-3826
-9428,-2190
-9428,-2061
-9428,-2055
-9428,3137
-9428,5942
-9427,-9421
-9427,-7226
-9427,-3795
-9427,3762
-9427,5947
-9427,5951
-9426,-6233
-9426,-5936
-9426,3181
-9426,3732
-9426,9419
-9426,9455
-9425,-9457
-9425,-7259
-9425,-1332
-9424,-9423
-9424,-7149
-9424,-6195
-9424,-5965
-9424,-3829
-9424,3180
-9423,-9457
-9423,-7116
-9423,-5342
-9422,-5932
-9422,-3830
-9422,3179
-9422,3744
-9422,3748
-9422,9455
-9421,3141
-9421,8496
-9420,-5966
-9420,-3831
-9420,3142
-9419,-7254
-9419,-6194
-9419,-2231
-9419,-1278
-9419,8498
-9419,9426
-9418,-7250
-9418,-7248
-9418,-7114
-9418,-5966
-9418,-3832
-9418,-3795
-9418,3176
-9417,-8739
-9417,-8736
-9417,3146
-9417,3175
-9416,-9431
-9416,-5371
-9416,3148
-9416,9452
-9415,-7471
-9415,-3833
-9415,-1386
-9415,-1380
-9415,3150
-9415,8520
-9415,9451
-9414,-5342
-9414,-2232
-9414,-1391
-9414,1960
-9413,-8748
-9413,-5927
-9413,3157
-9413,8511
-9413,8514
-9412,-9439
-9412,-8749
-9412,-8725
-9412,1960
-9412,9441
-9412,9445
-9411,-9446
-9411,-9444
-9411,-8724
-9411,-6240
-9410,-7455
-9410,-7148
-9410,-5343
-9410,-3834
-9410,-3799
-9410,-1277
-9410,9266
-9410,9272
-9409,-7110
-9409,-6240
-9409,-6194
-9409,-5364
-9409,-1400
-9409,9276
-9408,-5926
-9408,9278
-9407,-5345
-9407,-3834
-9406,-5346
-9406,-1370
-9406,8341
-9406,8343
-9405,-5960
-9405,-3803
-9405,9282
-9404,-7449
-9404,-7147
-9404,-5926
-9404,-5354
-9404,-5350
-9404,1976
-9404,9283
-9403,-3805
-9403,1969
-9403,1971
-9402,-7107
-9402,-2232
-9401,-1370
-9401,-108
-9401,-100
-9400,-6236
-9400,-2192
-9400,-1409
-9400,-1310
-9400,8355
-9400,9286
-9399,-7146
-9399,-3810
-9399,-97
-9399,8333
-9399,9255
-9398,-8717
-9398,-7477
-9398,-5953
-9398,-3830
-9398,-1309
-9398,1829
-9398,1833
-9398,9287
-9397,-9919
-9397,-9916
-9397,-6233
-9397,-3829
-9397,-115
-9397,3702
-9397,3705
-9397,9255
-9396,-7105
-9396,-94
-9396,9288
-9395,8332
-9395,8680
-9395,8683
-9394,-1276
-9394,-118
-9394,1841
-9394,8361
-9394,8675
-9394,8689
-9393,-8716
-9393,-1307
-9393,1842
-9393,3715
-9393,8694
-9393,9289
-9392,-5941
-9392,-5936
-9392,-2200
-9392,8698
-9391,-9904
-9391,-4568
-9391,-4567
-9390,-8745
-9390,-8716
-9390,-7442
-9390,-6220
-9390,-4573
-9390,-1414
-9390,-1306
-9389,-6215
-9389,-6212
-9389,3720
-9389,8332
-9388,-9901
-9388,-7442
-9388,-4765
-9388,-1376
-9388,-1275
-9388,9290
-9387,-4768
-9387,-4756
-9387,-4578
-9387,8713
-9386,-7103
-9386,-4770
-9386,-2220
-9385,-9930
-9385,-4772
-9385,-4580
-9385,-1305
-9385,9631
-9385,9641
-9384,-9930
-9384,-8739
-9384,-7103
-9384,-123
-9384,1847
-9384,9261
-9384,9646
-9383,-7470
-9383,-1414
-9383,-1381
-9383,8333
-9383,9290
-9382,-7469
-9382,-7137
-9382,-4776
-9382,-4546
-9382,3727
-9381,-7285
-9381,-7283
-9381,-4545
-9380,-7289
-9380,-85
-9380,8725
-9379,-9929
-9379,-7291
-9379,-7104
-9379,-4751
-9379,1848
-9379,8726
-9379,9617
-9379,9655
-9378,-9483
-9378,-9474
-9378,-8727
-9378,-8725
-9378,3682
-9378,8334
-9378,8369
-9378,8669
-9377,-9486
-9377,-7459
-9377,-7453
-9377,9268
-9377,9615
-9377,9657
-9376,-9488
-9376,-7295
-9376,-7105
-9376,-4782
-9376,-4751
-9376,-123
-9376,3041
-9376,3054
-9376,8670
-9375,-7130
-9375,-1404
-9375,-1398
-9375,3036
-9374,-7274
-9374,3061
-9373,-9894
-9373,-9492
-9373,-9466
-9373,-7298
-9373,-7107
-9373,-4586
-9373,-1270
-9373,3063
-9372,-7273
-9372,-7108
-9372,-4785
-9372,3682
-9372,8673
-9372,9278
-9372,9282
-9371,-1304
-9371,-745
-9371,-742
-9371,8336
-9370,-9495
-9370,-7272
-9370,-4786
-9370,1848
-9370,3026
-9370,4457
-9370,4461
-9370,8369
-9370,8728
-9369,-7117
-9369,-7114
-9369,9611
-9369,9661
-9368,-9923
-9368,-4787
-9368,-4587
-9368,8337
-9368,8727
-9367,3023
-9367,3741
-9367,9661
-9366,2256
-9366,2264
-9366,9611
-9365,-9894
-9365,-4788
-9365,-4541
-9365,1847
-9365,4445
-9365,8680
-9364,-8219
-9364,-8218
-9364,-4757
-9364,-1266
-9364,-736
-9363,-8213
-9363,-760
-9363,3070
-9362,-7303
-9362,-1303
-9362,-736
-9362,-79
-9362,8684
-9362,8721
-9361,-9916
-9361,-9895
-9361,2247
-9361,4440
-9361,4470
-9361,6910
-9361,6919
-9361,8365
-9361,9612
-9360,-763
-9360,-115
-9360,1803
-9360,4439
-9360,6924
-9359,-9500
-9359,-4762
-9359,6928
-9358,-7303
-9358,-5681
-9358,-5676
-9358,-4788
-9358,-4330
-9358,-4329
-9358,3019
-9358,3746
-9357,-8202
-9357,-5685
-9357,-79
-9357,1805
-9357,3070
-9357,4063
-9357,4075
-9357,8361
-9357,8697
-9357,8709
-9356,-9900
-9356,-4324
-9356,-4137
-9356,-4124
-9356,2271
-9356,4058
-9355,-9500
-9355,-9447
-9355,-4786
-9355,-4587
-9355,-4323
-9355,-4142
-9355,2271
-9355,3690
-9355,3746
-9355,4054
-9355,4435
-9355,4470
-9354,-4785
-9354,-4322
-9354,6944
-9353,-9444
-9353,-8536
-9353,-8231
-9353,-7302
-9353,-5666
-9353,-4548
-9353,-4148
-9353,-108
-9353,1809
-9353,1841
-9353,2239
-9353,3069
-9353,7671
-9353,8354
-9352,-6619
-9352,-5665
-9352,-4781
-9352,-4776
-9352,-4150
-9352,1840
-9352,6901
-9351,-7880
-9351,-7873
-9351,-6620
-9351,-4345
-9351,-1260
-9351,3019
-9351,3068
-9351,6954
-9351,9653
-9350,-9499
-9350,-8541
-9350,-8231
-9350,-8195
-9350,-5692
-9350,4045
-9350,6901
-9350,6958
-9349,-9436
-9349,-4320
-9349,-4154
-9349,-1877
-9349,-1873
-9349,-742
-9349,3067
-9349,3743
-9349,6962
-9348,-8543
-9348,-7886
-9348,-6622
-9348,-6593
-9348,-4553
-9348,-4320
-9348,-1881
-9348,1819
-9348,3697
-9348,4043
-9348,6969
-9348,9618
-9347,-7887
-9347,-7266
-9347,-4156
-9347,-1866
-9347,-771
-9347,-97
-9347,1824
-9347,1829
-9347,6987
-9347,9649
-9346,-9422
-9346,-8511
-9346,-1864
-9346,-92
-9346,-91
-9346,3740
-9346,6995
-9345,-9407
-9345,-8230
-9345,-4351
-9344,-9401
-9344,-6623
-9344,4090
-9344,4430
-9343,-9396
-9343,-7889
-9343,-7856
-9343,-6623
-9343,-1860
-9342,-8507
-9342,-6587
-9342,-4109
-9342,-1257
-9342,-749
-9342,3062
-9342,7687
-9341,-5692
-9341,-4565
-9341,-1858
-9341,2264
-9341,7687
-9340,-7889
-9340,-7853
-9340,-7295
-9340,-7266
-9340,-4573
-9340,-4570
-9340,-1887
-9340,2233
-9340,3712
-9340,3729
-9339,-4109
-9339,-1887
-9339,3717
-9339,3724
-9339,4090
-9339,9631
-9339,9633
-9338,-4160
-9338,-1293
-9338,2233
-9338,2261
-9338,3058
-9338,6907
-9337,-9492
-9337,-8226
-9337,-1855
-9337,-1256
-9337,3025
-9337,4430
-9337,4462
-9336,-8188
-9336,-7850
-9336,-6621
-9336,-4160
-9336,-1256
-9336,-766
-9336,-762
-9336,7019
-9335,-8549
-9335,-7267
-9335,-6860
-9335,-4357
-9335,-1854
-9335,399
-9335,411
-9334,-9379
-9334,-7849
-9334,-6863
-9334,-6620
-9334,3028
-9333,-7288
-9333,-5657
-9333,2254
-9332,-8222
-9332,-6866
-9332,-5657
-9332,2252
-9332,4037
-9332,4457
-9331,-6867
-9331,-5686
-9331,-4328
-9331,-1286
-9331,2250
-9331,3971
-9331,3973
-9331,6914
-9330,-9485
-9330,-8188
-9330,-6840
-9330,-6617
-9330,-6581
-9330,-4358
-9330,387
-9330,424
-9330,2239
-9330,2247
-9330,3036
-9330,3043
-9330,4037
-9330,7344
-9330,7348
-9329,-8219
-9329,-6581
-9329,-848
-9329,7026
-9329,7354
-9328,-7883
-9328,-7278
-9328,-7275
-9328,-4358
-9328,-1852
-9328,-843
-9328,7359
-9328,9970
-9327,-9372
-9327,-7847
-9327,-6614
-9327,-5658
-9327,-839
-9327,428
-9327,3963
-9327,4220
-9327,4222
-9327,4441
-9327,4447
-9327,7363
-9327,9968
-9326,-7847
-9326,-6836
-9326,-4333
-9326,-4114
-9326,-1881
-9326,3962
-9326,3982
-9326,4226
-9326,9979
-9325,-6870
-9325,-5680
-9325,-1852
-9325,4228
-9325,7646
-9325,9980
-9324,-8212
-9324,-6583
-9324,-1272
-9324,-1266
-9324,381
-9324,4083
-9324,4230
-9323,-9369
-9323,-8549
-9323,-8210
-9322,-8208
-9322,-7877
-9322,-7848
-9322,-6870
-9322,-5676
-9322,380
-9322,7379
-9322,8950
-9322,8954
-9321,-9468
-9321,-9368
-9321,-8196
-9321,-5674
-9321,-4118
-9321,-867
-9321,4212
-9321,4234
-9321,6938
-9321,9962
-9320,-4352
-9320,-1875
-9320,435
-9320,5908
-9320,5914
-9320,6948
-9320,7332
-9320,8961
-9319,-9458
-9319,-9367
-9319,-7850
-9319,-6595
-9319,-6593
-9319,6964
-9319,7332
-9319,7389
-9319,7646
-9319,8963
-9318,-9442
-9318,-7851
-9318,-4121
-9318,-2295
-9318,-2286
-9318,-867
-9318,-818
-9318,6969
-9317,-6831
-9317,4041
-9317,4076
-9317,4211
-9317,6973
-9317,7401
-9316,-9428
-9316,-8511
-9316,-816
-9316,7419
-9316,8941
-9316,8967
-9315,-7856
-9315,-4151
-9315,6979
-9315,7033
-9315,7427
-9314,-4150
-9314,-4126
-9314,-2303
-9314,-1863
-9314,-1861
-9314,4072
-9314,4241
-9314,5895
-9314,7432
-9314,7672
-9314,8969
-9313,4045
-9313,4070
-9313,6984
-9313,8317
-9313,8318
-9312,-9416
-9312,-9365
-9312,-6830
-9312,-814
-9312,3997
-9312,4068
-9312,7669
-9311,-8516
-9311,-5841
-9311,-5833
-9311,4211
-9311,5228
-9311,5231
-9311,7667
-9310,-9411
-9310,-4143
-9310,-4135
-9310,-2308
-9310,-2280
-9310,4052
-9310,4061
-9310,5223
-9310,6991
-9310,7665
-9310,8972
-9309,-9365
-9309,-8884
-9309,-8881
-9309,-6864
-9309,-6830
-9309,5926
-9309,7033
-9309,7655
-9309,7661
-9309,9957
-9308,-8878
-9308,-2310
-9308,-2280
-9308,-814
-9308,8325
-9308,8973
-9307,3954
-9307,7338
-9306,-5823
-9306,-861
-9306,442
-9305,-9366
-9305,-5849
-9305,4004
-9305,5886
-9305,7450
-9304,-8895
-9304,-8874
-9304,-8534
-9304,-8529
-9304,-6481
-9304,-6475
-9304,-5821
-9304,5927
-9303,-9396
-9303,-2314
-9303,3954
-9303,4247
-9303,5209
-9303,7006
-9303,8297
-9302,-9368
-9302,-6857
-9302,5208
-9302,5253
-9301,-9369
-9301,-8873
-9301,8295
-9301,8975
-9300,-855
-9300,-818
-9300,442
-9300,4008
-9300,7345
-9299,8325
-9299,8946
-9298,-9381
-9298,-9375
-9298,4248
-9298,7457
-9298,8975
-9297,-6837
-9297,-6497
-9297,-1078
-9297,-1072
-9297,-821
-9297,4248
-9297,7349
-9297,9957
-9296,-8873
-9296,-6845
-9296,-6840
-9296,-2285
-9296,-1067
-9296,410
-9295,-8904
-9295,-6465
-9295,-2318
-9295,5260
-9294,-825
-9294,3956
-9294,4219
-9294,5204
-9294,5927
-9294,9993
-9293,-5816
-9293,-827
-9293,417
-9293,5204
-9293,7357
-9293,8952
-9292,-839
-9292,-831
-9292,420
-9292,7360
-9292,8536
-9292,8537
-9291,-1057
-9291,424
-9291,4012
-9291,4222
-9291,7364
-9290,-6504
-9290,-6465
-9290,429
-9290,430
-9290,7369
-9290,9994
-9289,-9259
-9289,-5844
-9289,5205
-9289,7380
-9289,8320
-9288,-1054
-9288,7395
-9287,-5816
-9287,5206
-9287,5879
-9287,7400
-9287,8524
-9287,8964
-9287,8966
-9286,-9254
-9286,-2318
-9286,4012
-9286,5879
-9286,7404
-9286,8287
-9285,-9253
-9285,-2297
-9285,2139
-9285,2142
-9285,4234
-9285,4237
-9285,9995
-9284,-9281
-9284,-2299
-9284,2134
-9284,2147
-9284,7410
-9284,7464
-9284,9962
-9283,-5838
-9283,-2301
-9283,5209
-9283,8287
-9283,8519
-9282,-9251
-9282,-6507
-9282,-6254
-9282,-6248
-9282,-1051
-9282,3963
-9282,7415
-9281,-8910
-9281,-8881
-9281,-6244
-9281,-2312
-9281,-2308
-9281,5880
-9281,8517
-9280,-9286
-9280,-1101
-9280,8311
-9280,9965
-9279,-9287
-9279,-8910
-9279,-8883
-9279,-6241
-9279,5268
-9279,7422
-9279,7464
-9279,7869
-9279,7870
-9278,-6507
-9278,-6240
-9278,5881
-9277,-5826
-9277,-5825
-9277,-2533
-9277,-2530
-9277,-1051
-9277,2161
-9277,4346
-9276,-2537
-9276,-1101
-9276,2162
-9276,7622
-9276,7626
-9276,8513
-9276,9995
-9275,-8909
-9275,-8888
-9275,3970
-9275,7463
-9275,8301
-9274,-6270
-9274,-2540
-9274,4006
-9274,8556
-9273,-2541
-9273,7882
-9273,9972
-9272,4004
-9272,7437
-9271,-8896
-9271,-1100
-9271,4362
-9271,5268
-9271,5887
-9271,7611
